movie_id;french_title;original_title;year;duration;rating;num_rate;budget
tt5133308;Au bout du tunnel;Al final del túnel;2016;120.0;7.1;12402.0;2340000.0
tt1390411;Au coeur de l'océan;In the Heart of the Sea;2015;122.0;6.9;124586.0;100000000.0
tt0171433;Au nom d'Anna;Keeping the Faith;2000;128.0;6.3;49917.0;29000000.0
tt0107207;Au nom du père;In the Name of the Father;1993;133.0;8.1;157993.0;13000000.0
tt7156222;Au poste !;Au poste!;2018;73.0;6.7;3352.0;
tt0116908;Au revoir à jamais;The Long Kiss Goodnight;1996;121.0;6.8;73981.0;65000000.0
tt5258850;Au revoir là-haut;Au revoir là-haut;2017;117.0;7.5;8199.0;23107500.0
tt0120889;Au-delà de nos rêves;What Dreams May Come;1998;113.0;7.1;102695.0;85000000.0
tt0116260;Au-delà des lois;Eye for an Eye;1996;101.0;6.2;13603.0;20000000.0
tt0235198;Audition;Ôdishon;1999;115.0;7.2;73407.0;
tt0426931;August Rush;August Rush;2007;114.0;7.5;103810.0;30000000.0
tt0120646;Aussi profond que l'océan;The Deep End of the Ocean;1999;106.0;6.4;13176.0;38000000.0
tt0118655;Austin Powers;Austin Powers: International Man of Mystery;1997;94.0;7.0;222320.0;16500000.0
tt0145660;Austin Powers - L'espion qui m'a tirée;Austin Powers: The Spy Who Shagged Me;1999;95.0;6.6;217494.0;33000000.0
tt0295178;Austin Powers dans Goldmember;Austin Powers in Goldmember;2002;94.0;6.2;196359.0;63000000.0
tt0097366;Autant en emporte Fletch!;Fletch Lives;1989;95.0;6.2;19854.0;8000000.0
tt0031381;Autant en emporte le vent;Gone with the Wind;1939;238.0;8.1;291788.0;3977000.0
tt1741273;Aux yeux de tous;Secret in Their Eyes;2015;111.0;6.3;44219.0;19500000.0
tt8784956;Ava;Ava;2020;96.0;5.4;41013.0;
tt2622826;Avalanche Sharks: les dents de la neige;Avalanche Sharks;2014;82.0;2.3;2024.0;
tt10298840;Avalonia, l'étrange voyage;Strange World;2022;102.0;5.5;23343.0;120000000.0
tt0499549;Avatar;Avatar;2009;162.0;7.8;1123683.0;237000000.0
tt1630029;Avatar: The Way of Water;Avatar: The Way of Water;2022;192.0;8.0;88401.0;350000000.0
tt0475290;Ave, César !;Hail, Caesar!;2016;106.0;6.3;124973.0;22000000.0
tt0848228;Avengers;The Avengers;2012;143.0;8.0;1267249.0;220000000.0
tt2395427;Avengers : L'Ère d'Ultron;Avengers: Age of Ultron;2015;141.0;7.3;751599.0;250000000.0
tt4154796;Avengers: Endgame;Avengers: Endgame;2019;181.0;8.4;828921.0;356000000.0
tt4154756;Avengers: Infinity War;Avengers: Infinity War;2018;149.0;8.4;847013.0;321000000.0
tt0338751;Aviator;The Aviator;2004;170.0;7.5;336287.0;110000000.0
tt10418662;Awake;Awake;2021;96.0;4.8;11509.0;
tt1176740;Away We Go;Away We Go;2009;98.0;7.0;51976.0;17000000.0
tt0112431;Babe, le cochon devenu berger;Babe;1995;91.0;6.8;117223.0;30000000.0
tt0449467;Babel;Babel;2006;143.0;7.4;290491.0;25000000.0
tt0092605;Baby Boom;Baby Boom;1987;110.0;6.3;13992.0;
tt3874544;Baby Boss;The Boss Baby;2017;97.0;6.3;109694.0;125000000.0
tt3890160;Baby Driver;Baby Driver;2017;113.0;7.6;444067.0;34000000.0
tt10640346;Babylon;Babylon;2022;189.0;7.5;45619.0;110000000.0
tt3013602;Babysitting;Babysitting;2014;85.0;6.8;9336.0;
tt4400058;Babysitting 2;Babysitting 2;2015;93.0;6.4;5361.0;
tt0395699;Baby-sittor;The Pacifier;2005;95.0;5.6;88441.0;56000000.0
tt10404944;BAC Nord;BAC Nord;2020;105.0;7.4;623.0;13000000.0
tt1920849;Bachelorette;Bachelorette;2012;87.0;5.3;45424.0;3000000.0
tt6781982;Back to school;Night School;2018;111.0;5.6;36396.0;29000000.0
tt0101393;Backdraft;Backdraft;1991;137.0;6.7;72251.0;40000000.0
tt0112442;Bad Boys;Bad Boys;1995;119.0;6.9;241660.0;19000000.0
tt1502397;Bad Boys for Life;Bad Boys for Life;2020;124.0;6.6;132575.0;90000000.0
tt0172156;Bad Boys II;Bad Boys II;2003;147.0;6.6;232840.0;130000000.0
tt0280486;Bad Company;Bad Company;2002;116.0;5.6;44931.0;70000000.0
tt1095217;Bad Lieutenant - Escale à la Nouvelle-Orléans;The Bad Lieutenant: Port of Call - New Orleans;2009;122.0;6.6;74345.0;25000000.0
tt4651520;Bad Moms;Bad Moms;2016;100.0;6.2;115022.0;20000000.0
tt6359956;Bad Moms 2;A Bad Moms Christmas;2017;104.0;5.6;45389.0;28000000.0
tt0307987;Bad Santa;Bad Santa;2003;92.0;7.0;135971.0;23000000.0
tt1798603;Bad Santa 2;Bad Santa 2;2016;92.0;5.6;23473.0;26000000.0
tt0092610;Bad Taste;Bad Taste;1987;91.0;6.6;44245.0;136000.0
tt1284575;Bad Teacher;Bad Teacher;2011;92.0;5.6;193863.0;20000000.0
tt9684220;Bad Trip;Bad Trip;2020;84.0;6.6;3512.0;
tt29722855;Badland Hunters;Hwang-ya;2024;107.0;6.0;4570.0;18000000.0
tt0249380;Baise-moi;Baise-moi;2000;77.0;4.5;16827.0;
tt1572491;Balada Triste;Balada triste de trompeta;2010;107.0;6.5;13312.0;8190000.0
tt0094142;Balance maman hors du train;Throw Momma from the Train;1987;88.0;6.3;33727.0;14000000.0
tt10456740;Balle Perdue;Balle perdue;2020;92.0;6.2;7430.0;
tt14465706;Balle perdue 2;Lost Bullet 2;2022;98.0;6.3;738.0;
tt26350277;Ballerina;Ballerina;2023;92.0;6.2;3179.0;
tt7784920;Ballon sur Bitume;Ballon sur Bitume;2016;51.0;6.4;153.0;
tt0034492;Bambi;Bambi;1942;70.0;7.3;132022.0;
tt0416496;Bandidas;Bandidas;2006;93.0;5.7;34221.0;37440000.0
tt0081633;Bandits, bandits...;Time Bandits;1981;116.0;7.0;59031.0;5000000.0
tt0414852;Banlieue 13;Banlieue 13;2004;84.0;7.2;66849.0;14040000.0
tt10958282;Banlieusards;Banlieusards;2019;96.0;6.4;1249.0;
tt27045321;Banlieusards 2;Banlieusards 2;2023;97.0;5.0;239.0;
tt0083618;Banzaï;Banzaï;1983;102.0;5.9;1502.0;3000000.0
tt8075496;Bao;Bao;2018;8.0;7.5;26981.0;
tt0055774;Barabbas;Barabbas;1961;137.0;6.9;5742.0;
tt0115624;Barb Wire;Barb Wire;1996;98.0;3.3;25274.0;9000000.0
tt12887770;Barbaque;Barbaque;2021;87.0;7.0;319.0;
tt15791034;Barbare;Barbarian;2022;102.0;7.1;73995.0;4500000.0
tt3202120;Barbecue;Barbecue;2014;98.0;6.1;2577.0;
tt1517268;Barbie;Barbie;2023;114.0;7.6;77818.0;100000000.0
tt0072684;Barry Lyndon;Barry Lyndon;1975;185.0;8.1;151197.0;11000000.0
tt3532216;Barry Seal: American Traffic;American Made;2017;115.0;7.2;159859.0;50000000.0
tt0101410;Barton Fink;Barton Fink;1991;116.0;7.7;113787.0;9000000.0
tt0131857;BASEketball;BASEketball;1998;103.0;6.5;56935.0;25000000.0
tt0264395;Basic;Basic;2003;98.0;6.5;59573.0;50000000.0
tt0103772;Basic Instinct;Basic Instinct;1992;127.0;7.0;179781.0;49000000.0
tt0091149;Basil, détective privé;The Great Mouse Detective;1986;74.0;7.2;45454.0;14000000.0
tt0376108;Basket Academy;Rebound;2005;86.0;5.2;12436.0;33100000.0
tt0096895;Batman;Batman;1989;126.0;7.5;339989.0;35000000.0
tt0118688;Batman & Robin;Batman & Robin;1997;125.0;3.8;235248.0;125000000.0
tt0103776;Batman : Le Défi;Batman Returns;1992;126.0;7.0;275943.0;80000000.0
tt0372784;Batman Begins;Batman Begins;2005;140.0;8.2;1315897.0;150000000.0
tt0112462;Batman Forever;Batman Forever;1995;121.0;5.4;235879.0;100000000.0
tt2975590;Batman v Superman : L'Aube de la justice;Batman v Superman: Dawn of Justice;2016;152.0;6.4;629435.0;250000000.0
tt1532958;Battle of the Year;Battle of the Year;2013;110.0;5.0;9031.0;20000000.0
tt0266308;Battle Royale;Batoru rowaiaru;2000;114.0;7.6;169773.0;4500000.0
tt1440129;Battleship;Battleship;2012;131.0;5.8;237329.0;209000000.0
tt1469304;Baywatch: Alerte à Malibu;Baywatch;2017;116.0;5.5;163423.0;69000000.0
tt20601908;BDE;BDE;2023;106.0;3.6;256.0;
tt0403702;Be Bad!;Youth in Revolt;2009;90.0;6.4;72394.0;18000000.0
tt0377471;Be Cool;Be Cool;2005;118.0;5.7;67327.0;53000000.0
tt0118689;Bean;Bean;1997;89.0;6.5;98288.0;18000000.0
tt13521006;Beau Is Afraid;Beau Is Afraid;2023;179.0;7.2;8186.0;35000000.0
tt0115638;Beaumarchais l'insolent;Beaumarchais l'insolent;1996;100.0;6.7;1249.0;17100000.0
tt4682786;Beauté cachée;Collateral Beauty;2016;97.0;6.8;92444.0;36000000.0
tt1055292;Bébé mode d'emploi;Life as We Know It;2010;115.0;6.5;123453.0;38000000.0
tt0109190;Bébé part en vadrouille;Baby's Day Out;1994;99.0;6.2;46385.0;48000000.0
tt0103786;Beethoven;Beethoven;1992;87.0;5.7;66343.0;
tt0106375;Beethoven 2;Beethoven's 2nd;1993;89.0;4.9;25931.0;15000000.0
tt0094721;Beetlejuice;Beetle Juice;1988;92.0;7.5;265163.0;15000000.0
tt2049403;Beetlejuice Beetlejuice;Beetlejuice Beetlejuice;2024;105.0;7.1;27663.0;100000000.0
tt2209418;Before Midnight;Before Midnight;2013;109.0;7.9;142683.0;3000000.0
tt0112471;Before Sunrise;Before Sunrise;1995;101.0;8.1;274691.0;2500000.0
tt0381681;Before Sunset;Before Sunset;2004;80.0;8.1;238280.0;2700000.0
tt1532503;Beginners;Beginners;2010;105.0;7.2;88377.0;3200000.0
tt8132700;Behind the Curve;Behind the Curve;2018;96.0;6.5;8584.0;
tt0101921;Beignets de tomates vertes;Fried Green Tomatoes;1991;130.0;7.7;67331.0;11000000.0
tt0061395;Belle de jour;Belle de jour;1967;100.0;7.7;40604.0;
tt6823148;Benedetta;Benedetta;2021;127.0;6.7;461.0;
tt0052618;Ben-Hur;Ben-Hur;1959;212.0;8.1;220574.0;15000000.0
tt0465234;Benjamin Gates et le Livre des secrets;National Treasure: Book of Secrets;2007;124.0;6.5;219663.0;130000000.0
tt0368891;Benjamin Gates et le Trésor des Templiers;National Treasure;2004;131.0;6.9;305728.0;100000000.0
tt0071206;Benji;Benji;1974;86.0;6.2;4414.0;500000.0
tt0092638;Benji la malice;Benji the Hunted;1987;88.0;6.3;2800.0;
tt0106387;Benny & Joon;Benny & Joon;1993;98.0;7.2;54971.0;
tt0100477;Bernard et Bianca au pays des kangourous;The Rescuers Down Under;1990;77.0;6.9;38831.0;30000000.0
tt0115658;Bernie;Bernie;1996;87.0;7.2;3440.0;2520000.0
tt0096913;Best of the Best;Best of the Best;1989;97.0;6.5;12311.0;5000000.0
tt0106393;Best of the Best 2;Best of the Best II;1993;101.0;5.6;5330.0;7000000.0
tt1724970;Beyond Skyline;Beyond Skyline;2017;106.0;5.3;19240.0;14000000.0
tt0119177;Bienvenue à Gattaca;Gattaca;1997;106.0;7.8;282121.0;36000000.0
tt5555502;Bienvenue à Marly-Gomont;Bienvenue à Marly-Gomont;2016;96.0;7.0;9865.0;
tt3289724;Bienvenue à Marwen;Welcome to Marwen;2018;116.0;6.2;20433.0;39000000.0
tt0491175;Bienvenue à Suburbicon;Suburbicon;2017;105.0;5.7;40715.0;25000000.0
tt1156398;Bienvenue à Zombieland;Zombieland;2009;88.0;7.6;522209.0;23600000.0
tt0328890;Bienvenue au gîte;Bienvenue au gîte;2003;105.0;5.6;398.0;
tt5642856;Bienvenue au Gondwana;Bienvenue au Gondwana;2016;100.0;5.2;124.0;
tt1064932;Bienvenue chez les Ch'tis;Bienvenue chez les Ch'tis;2008;106.0;7.1;39702.0;12870000.0
tt0327850;Bienvenue dans la jungle;The Rundown;2003;104.0;6.7;101504.0;85000000.0
tt0454987;Bienvenue en prison;Let's Go to Prison;2006;84.0;6.0;23562.0;
tt0094737;Big;Big;1988;104.0;7.3;200511.0;18000000.0
tt0067824;Big Boss;Tang shan da xiong;1971;100.0;7.1;24699.0;100000.0
tt0142342;Big Daddy;Big Daddy;1999;93.0;6.4;200980.0;34200000.0
tt1126590;Big Eyes;Big Eyes;2014;106.0;7.0;86460.0;10000000.0
tt0319061;Big Fish;Big Fish;2003;125.0;8.0;416972.0;70000000.0
tt0208003;Big Mamma;Big Momma's House;2000;99.0;5.2;81228.0;30000000.0
tt0799949;Big Movie;Epic Movie;2007;86.0;2.4;101988.0;20000000.0
tt11541872;BigBug;BigBug;2022;111.0;5.5;1321.0;15210000.0
tt0093148;Bigfoot et les Henderson;Harry and the Hendersons;1987;110.0;6.0;31503.0;10000000.0
tt1086064;Bill & Ted Face the Music;Bill & Ted Face the Music;2020;91.0;6.1;29830.0;
tt0249462;Billy Elliot;Billy Elliot;2000;110.0;7.7;127354.0;5000000.0
tt0112508;Billy Madison;Billy Madison;1995;89.0;6.4;132144.0;10000000.0
tt0181978;Bimboland;Bimboland;1998;90.0;4.7;934.0;
tt2737304;Bird Box;Bird Box;2018;124.0;6.6;282643.0;
tt14400246;Bird Box: Barcelona;Bird Box: Barcelona;2023;112.0;5.4;5860.0;
tt2562232;Birdman ou (La Surprenante vertu de l'ignorance);Birdman or;2014;119.0;7.7;583682.0;18000000.0
tt7713068;Birds of Prey et la fantabuleuse histoire de Harley Quinn;Birds of Prey: And the Fantabulous Emancipation of One Harley Quinn;2020;109.0;6.1;172375.0;84500000.0
tt0086969;Birdy;Birdy;1984;120.0;7.3;21659.0;12000000.0
tt4024546;Bis;Bis;2015;98.0;5.5;1405.0;
tt6443346;Black Adam;Black Adam;2022;124.0;7.4;13186.0;195000000.0
tt0389557;Black Book;Zwartboek;2006;145.0;7.7;72900.0;21000000.0
tt12298506;Black Box;Black Box;2020;100.0;6.2;9522.0;
tt3469910;Black Coal;Bai ri yan huo;2014;110.0;6.7;8551.0;
tt6708668;Black Crab;Svart krabba;2022;114.0;5.6;17151.0;
tt1825683;Black Panther;Black Panther;2018;134.0;7.3;632105.0;200000000.0
tt9114286;Black Panther: Wakanda Forever;Black Panther: Wakanda Forever;2022;161.0;7.2;113892.0;250000000.0
tt7144666;Black Phone;The Black Phone;2021;103.0;7.0;67089.0;18000000.0
tt0096933;Black Rain;Black Rain;1989;125.0;6.7;49870.0;30000000.0
tt0779982;Black Sheep;Black Sheep;2006;87.0;5.8;39154.0;
tt0462200;Black Snake Moan;Black Snake Moan;2006;116.0;6.9;61265.0;15000000.0
tt7936092;Black Snake: La légende du serpent noir;Black Snake: La légende du serpent noir;2019;82.0;4.6;282.0;
tt2106361;Black Storm;Into the Storm;2014;89.0;5.8;65270.0;50000000.0
tt0947798;Black Swan;Black Swan;2010;108.0;8.0;703318.0;13000000.0
tt3480822;Black Widow;Black Widow;2021;134.0;6.8;194446.0;200000000.0
tt0372237;Black/White;Guess Who;2005;105.0;5.9;40568.0;35000000.0
tt7349662;BlacKkKlansman;BlacKkKlansman;2018;135.0;7.5;226580.0;15000000.0
tt8363392;Blackout;Blackout;2022;81.0;3.8;2166.0;12000000.0
tt0120611;Blade;Blade;1998;120.0;7.1;246559.0;45000000.0
tt0187738;Blade II;Blade II;2002;117.0;6.7;200869.0;54000000.0
tt0083658;Blade Runner;Blade Runner;1982;117.0;8.1;697722.0;28000000.0
tt1856101;Blade Runner 2049;Blade Runner 2049;2017;164.0;8.0;467183.0;150000000.0
tt0359013;Blade: Trinity;Blade: Trinity;2004;113.0;5.9;166647.0;65000000.0
tt0229260;Blair Witch 2: Le Livre des ombres;Book of Shadows: Blair Witch 2;2000;90.0;4.0;35961.0;15000000.0
tt0099733;Blanche Neige et le château hanté;Happily Ever After;1989;75.0;5.6;2152.0;
tt0029583;Blanche Neige et les sept nains;Snow White and the Seven Dwarfs;1937;83.0;7.6;182578.0;1499000.0
tt1735898;Blanche-Neige et le Chasseur;Snow White and the Huntsman;2012;127.0;6.1;274592.0;170000000.0
tt0119227;Blanche-Neige: Le plus horrible des contes;Snow White: A Tale of Terror;1997;100.0;6.2;10011.0;26000000.0
tt0378109;Bleu d'enfer;Into the Blue;2005;110.0;5.9;73804.0;50000000.0
tt3260022;Bleu saphir;Saphirblau;2014;116.0;6.4;3592.0;
tt1172233;Bliss;Whip It;2009;111.0;6.9;64164.0;15000000.0
tt1655389;Blonde;Blonde;2022;166.0;5.7;15740.0;22000000.0
tt0450259;Blood Diamond;Blood Diamond;2006;143.0;8.0;502169.0;100000000.0
tt0275230;Blood: The Last Vampire;Blood: The Last Vampire;2000;48.0;6.7;11986.0;
tt0092675;Bloodsport - Tous les coups sont permis;Bloodsport;1988;92.0;6.8;77297.0;1100000.0
tt9772374;Bloody Hell;Bloody Hell;2020;93.0;6.6;9101.0;
tt5735280;Bloody Sand;It Stains the Sands Red;2016;92.0;5.5;4482.0;300000.0
tt0082085;Blow Out;Blow Out;1981;108.0;7.4;45134.0;18000000.0
tt9362930;Blue Beetle;Blue Beetle;2023;127.0;6.8;13736.0;104000000.0
tt0109305;Blue Chips;Blue Chips;1994;108.0;6.2;12254.0;
tt11152168;Blue et compagnie;IF;2024;104.0;7.0;511.0;
tt7084386;Blue Miracle;Blue Miracle;2021;95.0;6.6;7852.0;
tt3748440;Blue Mountain State: The Rise of Thadland;Blue Mountain State: The Rise of Thadland;2016;90.0;5.8;14822.0;
tt1120985;Blue Valentine;Blue Valentine;2010;112.0;7.4;185496.0;1000000.0
tt0090756;Blue Velvet;Blue Velvet;1986;120.0;7.7;182539.0;6000000.0
tt0276830;Blueberry : L'Expérience secrète;Blueberry;2004;124.0;5.2;10355.0;42237000.0
tt0118747;Blues Brothers 2000;Blues Brothers 2000;1998;123.0;4.9;31715.0;28000000.0
tt14544192;Bo Burnham: Inside;Bo Burnham: Inside;2021;87.0;8.7;35886.0;
tt1073510;Bobby: seul contre tous;Prayers for Bobby;2009;90.0;8.0;17333.0;
tt5883570;Bodied;Bodied;2017;120.0;7.1;5059.0;
tt8110652;Bodies Bodies Bodies;Bodies Bodies Bodies;2022;94.0;6.2;49008.0;
tt0086984;Body Double;Body Double;1984;114.0;6.8;29294.0;10000000.0
tt0103855;Bodyguard;The Bodyguard;1992;129.0;6.3;120546.0;25000000.0
tt0115725;Bogus;Bogus;1996;110.0;5.4;6210.0;30000000.0
tt1727824;Bohemian Rhapsody;Bohemian Rhapsody;2018;134.0;8.0;457000.0;52000000.0
tt10341034;Boîte noire;Boîte noire;2021;129.0;7.4;48.0;
tt0480687;Bon à tirer (B.A.T.);Hall Pass;2011;105.0;5.8;120250.0;36000000.0
tt0145681;Bone Collector;The Bone Collector;1999;118.0;6.7;155661.0;73000000.0
tt2494362;Bone Tomahawk;Bone Tomahawk;2015;132.0;7.1;87630.0;1800000.0
tt10168670;Bones and All;Bones and All;2022;131.0;7.3;11650.0;16000000.0
tt7038762;Bonjour l'esprit de Noël;Best. Christmas. Ever!;2023;82.0;4.4;3529.0;
tt0780536;Bons baisers de Bruges;In Bruges;2008;107.0;7.9;392116.0;15000000.0
tt0072722;Bons baisers de Hong-Kong;Bons baisers de Hong-Kong;1975;97.0;4.0;223.0;
tt0057076;Bons baisers de Russie;From Russia with Love;1963;115.0;7.4;121191.0;2000000.0
tt0118749;Boogie Nights;Boogie Nights;1997;155.0;7.9;240967.0;15000000.0
tt1489887;Booksmart;Booksmart;2019;102.0;7.2;94970.0;6000000.0
tt0103859;Boomerang;Boomerang;1992;117.0;5.6;26338.0;42000000.0
tt0443453;Borat : Leçons culturelles sur l'Amérique pour profit glorieuse nation Kazakhstan;Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan;2006;84.0;7.3;380141.0;18000000.0
tt7638348;Boss Level;Boss Level;2021;94.0;6.8;44186.0;45000000.0
tt0423877;Boudu;Boudu;2005;104.0;5.3;1174.0;
tt0118757;Bouge!;Bouge!;1997;99.0;2.5;229.0;
tt1028528;Boulevard de la mort;Death Proof;2007;127.0;7.0;269798.0;
tt0043014;Boulevard du Crépuscule;Sunset Blvd.;1950;110.0;8.4;203028.0;1752000.0
tt0115736;Bound;Bound;1996;109.0;7.3;50837.0;4500000.0
tt0131325;Bowfinger, roi d'Hollywood;Bowfinger;1999;97.0;6.4;66754.0;55000000.0
tt0310793;Bowling for Columbine;Bowling for Columbine;2002;120.0;7.9;139960.0;4000000.0
tt1078188;Boy A;Boy A;2007;102.0;7.6;36638.0;
tt1065073;Boyhood;Boyhood;2014;165.0;7.9;336803.0;4000000.0
tt0171804;Boys Don't Cry;Boys Don't Cry;1999;118.0;7.5;92701.0;2000000.0
tt0101507;Boyz'n the Hood, la loi de la rue;Boyz n the Hood;1991;112.0;7.8;127079.0;6500000.0
tt3704700;Brain on Fire;Brain on Fire;2016;88.0;6.6;18203.0;
tt0103873;Braindead;Braindead;1992;104.0;7.5;91639.0;3000000.0
tt0109327;Brainscan;Brainscan;1994;96.0;6.1;10668.0;
tt2568862;Braquage à l'ancienne;Going in Style;2017;96.0;6.6;77364.0;25000000.0
tt0317740;Braquage à l'italienne;The Italian Job;2003;111.0;7.0;343723.0;60000000.0
tt0369441;Braqueurs amateurs;Fun with Dick and Jane;2005;90.0;6.2;135922.0;100000000.0
tt0112573;Braveheart;Braveheart;1995;178.0;8.3;964095.0;72000000.0
tt0088846;Brazil;Brazil;1985;132.0;7.9;188392.0;15000000.0
tt0088847;Breakfast Club;The Breakfast Club;1985;97.0;7.8;359001.0;1000000.0
tt0115751;Breaking the Waves;Breaking the Waves;1996;159.0;7.8;62755.0;
tt5029602;Brice 3;Brice 3;2016;95.0;4.3;1280.0;
tt0412535;Brice de Nice;Brice de Nice;2005;98.0;5.1;6545.0;6247800.0
tt0393109;Brick;Brick;2005;110.0;7.3;101390.0;475000.0
tt1473832;Bridget Jones Baby;Bridget Jones's Baby;2016;123.0;6.5;69307.0;35000000.0
tt0317198;Bridget Jones: L'âge de raison;Bridget Jones: The Edge of Reason;2004;108.0;6.0;107255.0;40000000.0
tt5519340;Bright;Bright;2017;117.0;6.3;170038.0;90000000.0
tt7752126;Brightburn: L'enfant du mal;Brightburn;2019;90.0;6.1;80321.0;6000000.0
tt0084649;Brisby et le secret de NIMH;The Secret of NIMH;1982;82.0;7.6;36446.0;7000000.0
tt0115759;Broken Arrow;Broken Arrow;1996;108.0;6.1;91265.0;50000000.0
tt0412019;Broken Flowers;Broken Flowers;2005;106.0;7.2;98648.0;10000000.0
tt1172570;Bronson;Bronson;2008;92.0;7.1;121211.0;230000.0
tt0305669;Bronx à Bel Air;Bringing Down the House;2003;105.0;5.6;35062.0;33000000.0
tt9731598;Bros;Bros;2022;115.0;6.4;13053.0;22000000.0
tt0765010;Brothers;Brothers;2009;105.0;7.1;112618.0;26000000.0
tt0315327;Bruce tout-puissant;Bruce Almighty;2003;101.0;6.8;373152.0;81000000.0
tt0889583;Brüno;Brüno;2009;81.0;5.8;144144.0;42000000.0
tt7027092;Budapest;Budapest;2018;102.0;5.4;2338.0;
tt7070818;Buddy Games;Buddy Games;2019;90.0;4.8;5740.0;
tt0078913;Buffet froid;Buffet froid;1979;89.0;7.4;5038.0;
tt12593682;Bullet Train;Bullet Train;2022;127.0;7.5;48309.0;85900000.0
tt0062765;Bullitt;Bullitt;1968;114.0;7.4;61459.0;5500000.0
tt0242193;Bully;Bully;2001;108.0;6.9;34769.0;
tt1462758;Buried;Buried;2010;95.0;7.0;150472.0;3000000.0
tt0887883;Burn After Reading;Burn After Reading;2008;96.0;7.0;311430.0;37000000.0
tt7282468;Burning;Beoning;2018;148.0;7.5;50638.0;
tt10298810;Buzz l'Éclair;Lightyear;2022;100.0;5.5;56587.0;200000000.0
tt0401085;C.R.A.Z.Y.;C.R.A.Z.Y.;2005;129.0;7.9;31549.0;4355000.0
tt1396484;Ça;It;2017;135.0;7.3;462880.0;35000000.0
tt0083929;Ça chauffe au lycée Ridgemont;Fast Times at Ridgemont High;1982;90.0;7.2;95334.0;4500000.0
tt21254598;Ça tourne à Séoul!;Geomijip;2023;135.0;7.0;583.0;
tt7349950;Ça: Chapitre 2;It Chapter Two;2019;169.0;6.5;210324.0;79000000.0
tt0100260;Cabal;Nightbreed;1990;102.0;6.6;20121.0;11000000.0
tt0303816;Cabin fever - fièvre noire;Cabin Fever;2002;93.0;5.7;74263.0;1500000.0
tt0387898;Caché;Caché;2005;117.0;7.3;74367.0;9360000.0
tt0099204;Cadillac Man;Cadillac Man;1990;97.0;5.7;13399.0;
tt5726616;Call Me by Your Name;Call Me by Your Name;2017;132.0;7.9;216744.0;4680000.0
tt0074524;Calmos;Calmos;1976;81.0;6.6;990.0;
tt0407621;Calvaire;Calvaire;2004;88.0;6.2;11715.0;2094300.0
tt8361028;Cam;Cam;2018;94.0;5.9;27247.0;
tt0473829;Camping;Camping;2006;95.0;5.0;3335.0;16649100.0
tt1503096;Camping 2;Camping 2;2010;99.0;4.2;1234.0;26991900.0
tt0428293;Camping à la ferme;Camping à la ferme;2005;92.0;5.4;260.0;
tt0103919;Candyman;Candyman;1992;99.0;6.6;71175.0;6000000.0
tt9347730;Candyman;Candyman;2021;91.0;6.4;9335.0;
tt1379182;Canine;Kynodontas;2009;97.0;7.3;84389.0;
tt8267604;Capernaum;Capharnaüm;2018;126.0;8.4;64858.0;4000000.0
tt0124819;Capitaine Orgazmo;Orgazmo;1997;94.0;6.2;34777.0;1000000.0
tt1535109;Capitaine Phillips;Captain Phillips;2013;134.0;7.8;423769.0;55000000.0
tt0077294;Capricorn One;Capricorn One;1977;123.0;6.9;20398.0;5000000.0
